CATEGORIA_COD;CATEGORIA;CODIGO;NOME_ATIVO_BRUTO;NOME_ATIVO;CATEGORIA_TIPO;COMPLETUDE_INFO;ANO_COD;MES_COD;MES;IPCA_VAR_MENSAL;IPCA_PESO_MENSAL;CALC_IPCA_VAR_12M;CALC_IPCA_VAR_ANO;CALC_NUM_IND_IPCA_2000;CALC_NUM_IND_IPCA_2005;CALC_NUM_IND_IPCA_2010
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1991;199101;janeiro 1991;21.09;;21.09000000000001;21.09000000000001;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1991;199102;fevereiro 1991;22.86;;48.771173999999995;48.771173999999995;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1991;199103;março 1991;14.11;;69.76278665139999;69.76278665139999;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1991;199104;abril 1991;4.63;;77.62280367335981;77.62280367335981;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1991;199105;maio 1991;7.76;;91.40633323841251;91.40633323841251;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1991;199106;junho 1991;10.68;;111.84852962827496;111.84852962827496;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1991;199107;julho 1991;11.9;;137.0585046540397;137.0585046540397;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1991;199109;setembro 1991;32.22;;213.4387548535713;213.4387548535713;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1991;199110;outubro 1991;20.17;;276.65935170753664;276.65935170753664;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1991;199111;novembro 1991;25.05;;371.0125193102745;371.0125193102745;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1991;199112;dezembro 1991;22.42;;476.61352613963805;476.61352613963805;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1992;199201;janeiro 1992;26.18;;627.5709472829953;26.180000000000003;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1992;199202;fevereiro 1992;24.87;;650.2831297978992;57.560966;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1992;199203;março 1992;21.33;;640.9397048541359;91.16872004780001;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1992;199204;abril 1992;19.86;;678.2756377514391;129.13482784929306;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1992;199205;maio 1992;24.33;;824.811335579054;184.8833314650261;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1992;199206;junho 1992;20.39;;933.2037554784922;242.9710427507449;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1992;199207;julho 1992;22.22;;1040.930276423756;319.1792084499604;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1992;199208;agosto 1992;21.76;;1141.4626493061353;410.39260420867186;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1992;199209;setembro 1992;24.75;;1071.3240470499195;536.7147737503182;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1992;199210;outubro 1992;24.15;;1110.1180031725683;690.48139161102;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1992;199211;novembro 1992;21.9;;1079.6352226048461;863.5968163738333;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1992;199212;dezembro 1992;25.35;;1107.8686093246001;1107.8686093246001;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1993;199301;janeiro 1993;30.36;;1147.8820091262862;30.359999999999985;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1993;199302;fevereiro 1993;24.6;;1145.183777826022;62.42855999999999;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1993;199303;março 1993;27.41;;1207.581514323031;106.95022829599998;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1993;199304;abril 1993;27.87;;1294.9645272525115;164.6272569220952;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1993;199305;maio 1993;27.24;;1327.6143042516655;236.71172170767392;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1993;199306;junho 1993;30.44;;1446.7896822542339;339.20676979548983;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1993;199307;julho 1993;32.01;;1570.6897885320036;479.79685680702613;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1993;199308;agosto 1993;32.56;;1718.878436003633;668.5787133833938;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1993;199309;setembro 1993;35.07;;1869.345974757601;938.1192681669502;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1993;199310;outubro 1993;33.2;;2012.902809808397;1282.7748651983777;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1993;199311;novembro 1993;35.28;;2244.8194594821975;1770.6178376403652;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1993;199312;dezembro 1993;36.99;;2462.559375783536;2462.559375783536;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1994;199401;janeiro 1994;40.54;;2662.6733251965193;40.54;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1994;199402;fevereiro 1994;40.79;;3021.643478767399;97.866266;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1994;199403;março 1994;42.75;;3397.485335484233;182.454094715;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1994;199404;abril 1994;43.71;;3830.739169175249;305.9147795149265;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1994;199405;maio 1994;44.32;;4358.380044760863;485.8162097959419;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1994;199406;junho 1994;47.82;;4952.420562837707;765.9535213203613;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1994;199407;julho 1994;6.87;;3990.236993791878;825.4445282350702;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1994;199408;agosto 1994;2.14;;3051.605360183331;845.2490411393007;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1994;199409;setembro 1994;1.79;;2275.0789191756962;862.1689989756943;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1994;199410;outubro 1994;2.78;;1732.662247093679;888.9172971472186;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1994;199411;novembro 1994;3.16;;1297.526888011413;920.1670837370708;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1994;199412;dezembro 1994;1.53;;935.7756401182481;935.7756401182481;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1995;199501;janeiro 1995;1.51;;648.1256953778523;1.5099999999999891;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1995;199502;fevereiro 1995;1.37;;438.656877196199;2.9006869999999907;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1995;199503;março 1995;1.56;;283.22936916319435;4.505937717200004;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1995;199504;abril 1995;2.69;;173.84193110687102;7.317147441792682;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1995;199505;maio 1995;2.29;;94.09154055516787;9.774710118209718;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1995;199506;junho 1995;2.29;;34.30945530637344;12.288550979916701;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1995;199507;julho 1995;3.18;;29.672027683275104;15.859326901078052;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1995;199508;agosto 1995;0.83;;28.008914737660362;16.820959314356987;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1995;199509;setembro 1995;0.9;;26.889669879456978;17.872347948186196;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1995;199510;outubro 1995;1.53;;25.346450504585192;19.67579487179345;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1995;199511;novembro 1995;1.54;;23.378039785145212;21.518802112819067;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1995;199512;dezembro 1995;1.9;;23.827659352962627;23.827659352962627;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1996;199601;janeiro 1996;1.41;;23.705673677312067;1.4100000000000001;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1996;199602;fevereiro 1996;0.83;;23.046691100753392;2.251702999999994;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1996;199603;março 1996;0.39;;21.62915832615826;2.6504846416999905;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1996;199604;abril 1996;1.77;;20.539482353229378;4.4673982198580875;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1996;199605;maio 1996;1.18;;19.231448083876757;5.700113518852423;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1996;199606;junho 1996;1.6;;18.427169081257965;7.3913153351540695;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1996;199607;julho 1996;1.38;;16.361178537099576;8.873315486779209;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1996;199608;agosto 1996;0.44;;15.911105546625826;9.35235807492103;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1996;199609;setembro 1996;0.32;;15.244817724851355;9.702285620760787;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1996;199610;outubro 1996;0.47;;14.041631407621558;10.217886363178351;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1996;199611;novembro 1996;0.36;;12.716349498413472;10.614670754085797;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1996;199612;dezembro 1996;0.44;;11.10137530540376;11.10137530540376;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1997;199701;janeiro 1997;1.5;;11.19997626958369;1.4999999999999902;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1997;199702;fevereiro 1997;0.6;;10.946321657444402;2.108999999999983;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1997;199703;março 1997;0.56;;11.134197687743885;2.680810399999989;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1997;199704;abril 1997;0.84;;10.118625280849901;3.54332920735998;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1997;199705;maio 1997;0.49;;9.367668061599165;4.050691520476035;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1997;199706;junho 1997;0.9;;8.614150663536968;4.987147744160314;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1997;199707;julho 1997;0.24;;7.3928039308832405;5.239116898746299;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1997;199708;agosto 1997;-0.05;;6.868884437393308;5.186497340296925;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1997;199709;setembro 1997;0.06;;6.591911650773219;5.249609238701103;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1997;199710;outubro 1997;0.18;;6.284241158300596;5.439058535330776;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1997;199711;novembro 1997;0.08;;5.987712785200516;5.523409782159039;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1997;199712;dezembro 1997;0.22;;5.755561283679778;5.755561283679778;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1998;199801;janeiro 1998;0.43;;4.640699701674533;0.42999999999999705;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1998;199802;fevereiro 1998;0.59;;4.630298041664371;1.02253699999999;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1998;199803;março 1998;0.1;;4.151678937655157;1.1235595369999851;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1998;199804;abril 1998;0.09;;3.377048243454017;1.214570740583265;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1998;199805;maio 1998;0.46;;3.3461863522479263;1.6801577659899314;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1998;199806;junho 1998;-0.2;;2.219518314711033;1.476797450457945;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1998;199807;julho 1998;-0.13;;1.8422116329827487;1.344877613772355;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1998;199808;agosto 1998;-0.47;;1.4142603684919264;0.8685566889876206;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1998;199809;setembro 1998;-0.2;;1.1507414029132468;0.6668195756096562;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1998;199810;outubro 1998;0.06;;1.0295786062636703;0.7272196673550058;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1998;199811;novembro 1998;-0.21;;0.7368270295668777;0.5156925060535666;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1998;199812;dezembro 1998;0.23;;0.7468785988174798;0.7468785988174798;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1999;199901;janeiro 1999;0.91;;1.2283931037207596;0.9100000000000108;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1999;199902;fevereiro 1999;0.84;;1.4799797254121172;1.7576440000000026;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1999;199903;março 1999;0.97;;2.3619735551934085;2.7446931468000146;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1999;199904;abril 1999;0.35;;2.6278753747992933;3.104299572813818;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1999;199905;maio 1999;0.27;;2.433775272059746;3.3826811816604074;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1999;199906;junho 1999;0.12;;2.762220242871982;3.506740399078412;;;
2640;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1999;199907;julho 1999;0.81;;3.7294425020919952;4.345144996310957;;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1999;199908;agosto 1999;0.61;;5.321398092174201;4.9816503807884605;;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1999;199909;setembro 1999;0.36;;5.394909886634847;5.359584322159305;;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1999;199910;outubro 1999;1.42;;6.4020680937936225;6.855690419533977;;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1999;199911;novembro 1999;0.83;;7.178027231740325;7.742592650016111;;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;1999;199912;dezembro 1999;0.49;;7.092770771776746;8.270531354001175;;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2000;200001;janeiro 2000;0.67;;7.7671854617629155;0.6699999999999928;100.0;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2000;200002;fevereiro 2000;-0.23;;7.219107434384631;0.43845899999999105;99.77000000000001;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2000;200003;março 2000;0.14;;7.080097920407646;0.5790728425999925;99.90967800000001;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2000;200004;abril 2000;0.48;;7.293660142027969;1.0618523922444556;100.3892444544;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2000;200005;maio 2000;-0.07;;6.188525878903173;0.9911090955698754;100.31897198328193;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2000;200006;junho 2000;0.18;;5.556325883593116;1.1728930919419067;100.49954613285183;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2000;200007;julho 2000;1.75;;6.8160731840437805;2.9434187210509055;102.25828819017676;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2000;200008;agosto 2000;1.38;;7.633570215668017;4.364037899401407;103.66945256720119;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2000;200009;setembro 2000;0.12;;7.376176265371526;4.4892747448807;103.79385591028185;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2000;200010;outubro 2000;0.21;;6.095115594092659;4.70870222184494;104.01182300769345;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2000;200011;novembro 2000;0.13;;5.358563170053565;4.844823534733345;104.14703837760347;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2000;200012;dezembro 2000;0.33;;5.19081145239797;5.19081145239797;104.49072360424955;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2001;200101;janeiro 2001;0.25;;4.751950413260175;0.24999999999999467;104.75195041326018;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2001;200102;fevereiro 2001;0.29;;5.297916276895465;0.5407249999999753;105.05573106945863;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2001;200103;março 2001;0.3;;5.466157405358607;0.8423471749999578;105.37089826266698;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2001;200104;abril 2001;0.33;;5.308713898085515;1.1751269206774717;105.7186222269338;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2001;200105;maio 2001;0.28;;5.6775525838088425;1.458417276055357;106.0146343691692;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2001;200106;junho 2001;0.97;;6.510905214485674;2.44256392363309;107.04297632255016;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2001;200107;julho 2001;1.77;;6.531841018950457;4.25579730508141;108.93763700345929;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2001;200108;agosto 2001;0.67;;5.785760853992317;4.9543111470254475;109.66751917138247;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2001;200109;setembro 2001;0.09;;5.754063162965339;5.04877002705777;109.7662199386367;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2001;200110;outubro 2001;0.66;;6.22895916559314;5.742091909236335;110.49067699023168;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2001;200111;novembro 2001;0.56;;6.6851506410870565;6.334247623928069;111.10942478137697;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2001;200112;dezembro 2001;0.52;;6.887185711572497;6.887185711572497;111.68719379024014;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2002;200201;janeiro 2002;0.19;;6.823213331096767;0.19000000000000128;111.89939945844161;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2002;200202;fevereiro 2002;0.32;;6.855167627636138;0.5106080000000013;112.25747753670862;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2002;200203;março 2002;0.42;;6.983010300769932;0.9327525535999914;112.72895894236281;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2002;200204;abril 2002;0.8;;7.484176600394776;1.7402145740287978;113.63079061390171;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2002;200205;maio 2002;0.34;;7.548487037132157;2.0861313035805074;114.01713530198899;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2002;200206;junho 2002;0.27;;6.802880015977419;2.361763858100163;114.32498156730435;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2002;200207;julho 2002;1.3;;6.309636883349801;3.692466788255455;115.8112063276793;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2002;200208;agosto 2002;0.66;;6.299076673070392;4.376837069057937;116.57556028944198;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2002;200209;setembro 2002;0.59;;6.8300941407148485;4.992660407765381;117.26335609514969;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2002;200210;outubro 2002;1.16;;7.36074233334707;6.210575268495466;118.62361102585344;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2002;200211;novembro 2002;2.88;;9.837640923376512;9.269439836228122;122.03997102339801;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2002;200212;dezembro 2002;1.92;;11.367413081083711;11.367413081083711;124.38313846704727;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2003;200301;janeiro 2003;2.28;;13.690578001130316;2.279999999999993;127.21907402409593;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2003;200302;fevereiro 2003;1.61;;15.152508280451006;3.92670799999999;129.26730111588387;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2003;200303;março 2003;1.03;;15.852000712746129;4.997153092399986;130.59875431737746;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2003;200304;abril 2003;0.58;;15.599149123888957;5.606136580335908;131.35622709241827;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2003;200305;maio 2003;0.39;;15.65675284579644;6.018000512999211;131.86851637807868;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2003;200306;junho 2003;-0.15;;15.172302499778322;5.858973512229726;131.67071360351156;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2003;200307;julho 2003;0.26;;13.989882020017564;6.134206843361523;132.0130574588807;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2003;200308;agosto 2003;0.24;;13.514263597124533;6.388928939785576;132.329888796782;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2003;200309;setembro 2003;0.84;;13.79638474136633;7.282595942879766;133.44145986267498;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2003;200310;outubro 2003;0.21;;12.727715647808635;7.5078893943598235;133.7216869283866;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2003;200311;novembro 2003;0.16;;9.74735613612474;7.679902017390794;133.93564162747202;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2003;200312;dezembro 2003;0.44;;8.15369358626732;8.15369358626732;134.5249584506329;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2004;200401;janeiro 2004;0.49;;6.260898205748955;0.48999999999999044;135.184130747041;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2004;200402;fevereiro 2004;0.45;;5.047802625405762;0.942204999999996;135.79245933540267;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2004;200403;março 2004;0.49;;4.4863276831339505;1.436821804499977;136.45784238614613;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2004;200404;abril 2004;0.29;;4.18506465839632;1.7309885877330178;136.85357012906593;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2004;200405;maio 2004;0.51;;4.309601044082267;2.2498166295304767;137.5515233367242;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2004;200406;junho 2004;0.88;;5.385603939178951;3.149615015870344;138.76197674208734;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2004;200407;julho 2004;1.19;;6.363148440110922;4.377095434559197;140.41324426531818;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2004;200408;agosto 2004;0.57;;6.713306450737777;4.972044878536197;141.2135997576305;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2004;200409;setembro 2004;0.28;;6.120689913526212;5.265966604196093;141.60899783695186;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2004;200410;outubro 2004;0.58;;6.512513636388251;5.876509210500425;142.4303300244062;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2004;200411;novembro 2004;0.75;;7.139933594909342;6.670583029579191;143.49855749958925;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2004;200412;dezembro 2004;0.7;;7.417277110786236;7.417277110786236;144.50304740208634;;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2005;200501;janeiro 2005;0.53;;7.460034510372626;0.5300000000000082;145.26891355331742;100.0;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2005;200502;fevereiro 2005;0.68;;7.706085360918946;1.2136039999999904;146.25674216547998;100.67999999999999;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2005;200503;março 2005;0.87;;8.113372776951921;2.0941623547999777;147.52917582231964;101.55591599999998;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2005;200504;abril 2005;0.73;;8.587696079592867;2.8394497399900187;148.60613880582258;102.2972741868;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2005;200505;maio 2005;0.37;;8.436444687182675;3.219955704027977;149.15598151940412;102.67577410129117;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2005;200506;junho 2005;-0.02;;7.469029934818883;3.199311712887165;149.12615032310023;102.6552389464709;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2005;200507;julho 2005;0.07;;6.279531827031559;3.2715512310861783;149.2305386283264;102.72709761373342;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2005;200508;agosto 2005;0.01;;5.687739664128699;3.2818783862092804;149.24546168218924;102.73737032349479;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2005;200509;setembro 2005;0.47;;5.887985680644348;3.7673032146244623;149.94691535209552;103.22023596401522;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2005;200510;outubro 2005;0.92;;6.245928762086139;4.7219624041990205;151.32642697333483;104.16986213488417;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2005;200511;novembro 2005;0.37;;5.845199700750214;5.109433665094554;151.88633475313617;104.55529062478324;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2005;200512;dezembro 2005;0.26;;5.382718192623792;5.382718192623792;152.2812392234943;104.82713438040767;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2006;200601;janeiro 2006;0.3;;5.141615783548881;0.29999999999998916;152.7380829411648;105.14161578354889;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2006;200602;fevereiro 2006;0.34;;4.7865487457419365;0.6410199999999922;153.25739242316476;105.49909727721297;
7169;Índice geral;0;Índice geral;Índice geral;GERAL;COMPLETA;2006;200603;março 2006;0.37;;4.267134902449832;1.0133917739999942;153.82444477513047;105.88944393713867;
